nodes	trait1
n37532	36.5772|37.4228
n37536	36.4965|37.5035
n37539	20.5341|22.0744
n37541	18.5842|19.7809
n37542	25.4549|27.376
n37636	26.4371|27.839
n37715	14.8724|16.5753
n37803	12.7734|14.0576
n37804	27.0631|28.9369
n37824	24.9263|26.7692
n37827	24.7387|26.1045
n37829	25.705|27.3755
n37830	23.4263|24.8542
internal_node_42573	24.6097|26.1114
n37834	23.0768|24.6516
1937959+1936988	25.2537|26.9658
n38008	24.7579|26.3194
n38010	24.2096|25.7904
89373	23.9194|25.3881
1937968+200667+2762286	26.1054|27.529
n38031	25.0061|26.4842
2762276	25.8712|27.2888
n38035	26.2152|27.7172
2896860	24.3582|25.963
n38039	23.9187|25.4198
n38040	21.8827|23.3833
n38042	25.3153|26.8663
n38049	22.782|24.0418
n38050	19.3734|20.6266
n38066	19.5893|20.4107
n38091	27.0458|28.9542
n38106	19.7924|21.4187
n38112	14.4062|15.8392
n38131	27.5068|28.4932
n38147	28.506|30.1364
n38181	27.4817|29.2925
n38183	26.2378|27.8839
internal_node_43459	23.3139|23.8838
n38194	25.432|27.1727
n38230	22.9488|24.7459
n38231	25.5907|26.6836
n38232	24.3265|25.4635
n38233	24.511|25.6885
n38234	21.6541|23.2903
n38243	12.9851|13.9039
n38250	29.2132|30.2338
n38254	26.2781|27.3415
n38265	23.8641|25.1659
n38274	27.7084|29.4228
n38339	28.0912|29.9302
n38341	27.3547|29.3397
n38359	17.5678|19.3441
n38363	18.8267|20.266
n38364	25.5088|26.9476
n38479	16.8552|17.7819
n38530	27.1606|28.8394
1853220+1853222+1853224+563843	54.6589|56.759
n38565	41.8278|43.7525
191412	34.0982|35.1726
internal_node_44422	36.8016|37.8347
internal_node_44426	25.2228|25.9282
internal_node_44429	25.8549|26.6805
n38572	27.0846|28.1511
1134404+795747+795748	45.418|46.9292
n38589	69.941|71.4075
n38590	68.8389|70.0331
n38591	69.0032|70.3387
n38592	68.7706|70.1492
internal_node_44502	67.0438|67.9536
n38595	67.0565|68.0017
n38596	68.188|69.5499
n38597	69.7324|70.1961
n38603	64.8469|65.1364
n38604	64.3739|64.7181
n38606	67.1438|67.7675
n38608	69.652|70.348
n38616	68.0731|69.839
n38630	72.2912|74.4124
n38632	68.9117|69.7304
n38634	67.6953|68.2673
n38635	72.2058|72.9815
n38636	74.2255|75.3209
n38638	74.4868|74.845
n38639	70.7589|71.4838
203691+203692	32.6675|34.145
1643687	35.4535|37.4487
137	35.5906|36.8554
internal_node_44645	38.8718|40.1751
n38648	33.1284|34.779
n38649	30.5935|32.7328
internal_node_44651	34.0671|34.8832
n38653	33.2852|33.6257
n38656	32.7053|33.0727
n38661	32.4202|32.6932
n38689	43.1731|44.8415
n38690	30.7056|32.588
n38701	32.2931|32.7069
internal_node_44783	28.3449|29.5524
n38704	31.8134|33.0675
n38705	35.7182|37.0492
n38709	34.6881|36.1124
n38710	33.6133|35.3621
n38715	36.0733|37.9267
n38719	36.2032|37.7968
n38721	29.2721|30.7279
2951104	25.2974|26.729
n38737	36.7498|37.2502
n38738	36.8823|37.1177
n38740	36.8477|37.1523
n38741	36.8524|37.1476
1643688+170	28.9388|31.0612
n38744	29.0883|30.9117
n38768	29.5652|30.4348
n38813	56.3859|57.8348
n38814	60.0693|62.1465
200918+188708	62.2575|64.0432
n38816	63.7|64.921
2419	71.0157|72.5278
internal_node_45068	71.2541|72.4886
internal_node_45087	71.0987|72.3248
internal_node_45090	66.3515|67.3054
n38835	61.708|62.7259
n38836	64.9415|65.0585
n38838	69.5344|70.4656
n38842	56.4488|58.0983
1643947+1643949	60.5823|62.6889
1643946+1643948	54.027|55.4685
internal_node_45159	59.676|60.9143
n38867	51.2476|53.515
508458+649775+649776	47.2288|48.7303
n38869	44.378|45.5554
n38870	37.2918|38.8352
3029088	38.2467|39.8991
n38877	36.107|37.893
n38885	49.6805|51.1597
649777	44.2751|45.9998
n38889	47.7745|49.2386
internal_node_45240	57.969|59.0365
200783+187857+32069	67.2711|68.7311
n38898	64.8994|66.8015
n38899	56.6459|58.9119
internal_node_45286	49.1488|50.4992
n38905	12.9276|14.521
n38915	66.5732|67.2686
n38921	71.7005|72.8356
n38929	70.275|71.7789
n38930	66.804|68.0007
n38931	56.9269|58.5087
n38932	37.3665|39.2959
183963+2235+1963268+2236	37.4259|38.8594
n38934	38.0119|39.065
n38935	36.053|37.2371
n38936	35.9866|36.993
2976354	34.6549|35.7882
internal_node_45393	35.4493|36.2458
internal_node_45396	34.8414|35.6401
n38943	33.7678|34.5883
n38944	33.5807|34.8157
n38945	33.2978|34.0939
n38946	34.8259|35.5409
n38948	34.3138|34.9414
n38949	41.9823|42.6867
n38953	30.7318|31.2173
n38954	28.3502|28.6498
internal_node_45427	36.6562|37.3438
internal_node_45472	33.6386|34.6555
internal_node_45475	42.6156|43.6619
n38980	48.1908|48.6532
n38985	35.194|35.6046
n38993	36.4256|37.5744
n39003	36.0961|37.2894
n39004	31.9664|33.1057
n39006	38.4647|39.2294
n39007	25.0195|25.3398
n39032	34.1269|35.5008
1963270	36.3615|37.6385
internal_node_45626	36.5258|37.4742
n39036	36.4608|37.5392
n39038	36.7752|37.2248
internal_node_45671	31.441|32.2435
n39073	37.8085|38.9147
n39074	37.2473|38.9093
n39084	39.3594|39.818
n39085	45.218|46.2696
n39089	39.4127|40.1015
n39102	33.8446|34.446
n39103	36.6726|37.3274
n39140	37.9496|39.0892
internal_node_45868	37.8837|38.5927
n39142	36.7412|37.2588
n39143	36.6922|37.3078
n39145	36.787|37.213
n39152	42.4296|42.8402
n39154	38.0892|39.799
n39194	36.1924|37.8076
internal_node_46048	42.1032|43.8623
n39217	39.3124|39.9183
n39218	37.5999|37.945
n39219	38.3873|38.8847
n39236	43.14|44.8366
n39242	48.3723|48.7692
n39266	36.6318|37.3682
224756	37.7224|39.1322
n39284	36.5937|38.4374
2191+2194	34.6844|35.5016
n39286	37.5101|38.499
n39287	36.0772|37.9228
n39290	36.8671|37.1329
1198451	38.2048|39.2199
internal_node_46279	42.7472|43.752
n39304	33.7453|35.2234
internal_node_46293	32.8584|33.7205
n39310	30.7801|32.0223
n39314	30.0267|30.738
n39322	32.3206|33.4765
internal_node_46354	40.8988|42.1442
n39333	38.394|39.6946
2206	36.9555|37.8248
n39335	30.0908|31.0427
n39336	30.8227|32.2072
n39343	36.7858|37.4257
n39345	40.5524|41.287
n39363	29.2673|30.4708
n39368	36.8886|37.1114
internal_node_46456	39.5928|40.7908
n39373	45.7082|47.1105
183925+2158	70.8292|72.3666
internal_node_46473	56.9696|58.1773
n39379	35.943|37.455
n39381	36.4213|37.5787
n39423	75.198|76.6079
n39424	78.7599|80.5075
183968+2258+2259	81.4764|82.6328
internal_node_46581	82.8195|83.8186
n39428	84.586|85.5878
n39430	84.7429|85.6713
n39432	86.0721|86.7289
n39448	85.8952|86.1549
n39449	84.9723|85.0277
n39467	82.062|82.6503
internal_node_46679	75.9147|76.8303
n39473	80.1295|80.9526
n39475	77.6394|78.6978
n39476	84.5705|85.4295
n39478	71.9973|73.1483
n39479	70.8499|72.804
183939+2182+196117	78.7036|79.7768
n39481	72.123|73.284
internal_node_46706	55.4383|56.3368
internal_node_46709	45.7721|46.8535
n39486	32.3433|33.4323
n39487	53.8603|54.8443
internal_node_46724	78.9598|79.5005
internal_node_46729	83.1539|83.8693
n39490	83.2821|84.0062
n39491	84.8022|85.1978
n39494	82.8267|83.8656
2283796+183967	48.5692|50.5851
2301	56.8994|58.4435
n39505	75.5281|77.5282
28889+183924	87.4734|88.6902
114380+2272	86.4905|87.569
n39508	86.9905|88.3079
2281+118883	73.4756|74.7801
n39510	76.6685|78.1602
internal_node_46821	67.7486|69.1379
n39525	66.2601|66.8832
n39531	89.5375|90.4846
n39532	81.4848|83.0525
n39533	83.6437|84.4838
n39534	86.5442|87.4053
n39535	85.3564|86.2418
internal_node_46849	85.6961|86.5056
internal_node_46861	88.8212|89.2787
n39541	97.0945|98.4846
internal_node_46879	98.6472|99.4738
n39547	84.6809|86.3053
internal_node_46914	89.4752|90.5248
n39553	89.6216|90.3784
n39554	88.8661|90.5954
internal_node_46928	92.6057|93.1275
n39559	94.8167|95.2743
n39560	87.9759|88.5372
n39562	92.481|92.9741
1643678	36.3884|38.245
