nodes	trait1
n22618	18.599348534202
internal_node_6587	28.3906133160986
n22633	27.7699076555241
n22635	25.4922032632822
n22636	24.6570919502223
n22637	21.1256522993727
n22640	21.5549050354042
n22642	24.4893850658858
n22662	28
internal_node_6667	29.4037353288442
n22670	27.5007961783439
internal_node_6842	31.5826153667668
n22763	25
internal_node_6960	34.8121546961326
n22815	37
n22822	34.3447948777967
internal_node_7075	32.9821922661642
internal_node_7081	30.8632099799276
n22830	26.4238959966385
n22835	20.0308908280256
n22837	28.3437224983329
n22844	28.8529064145267
n22943	29.3333333333333
n23004	35.6360803648218
n23006	34.7588044785232
internal_node_7484	37
n23011	37
n23014	37
n23033	37
n23042	37
internal_node_7699	33.4217119382047
n23095	32.6770247756194
n23097	28.921357615894
internal_node_7727	37
n23110	30.2723569416615
n23112	32.2934843032794
n23116	28.7240681521249
n23120	27.6507552681691
n23123	27.31729850992
n23124	26.8589177189577
n23127	26.9794144556267
n23173	26.5304594056858
n23176	22.3981234199679
n23179	28.7861649918205
n23253	29.227693634763
n23256	38.3963991608916
n23259	41.4078835993586
n23262	29.3687684019729
n23266	29.150747986191
n23274	61.6972759960108
n23275	29.975997443348
n23278	33.4557599944953
n23280	37
n23284	28.1366691560866
n23320	27.9163499224349
n23321	28.6503371006257
n23323	28.8208089548708
n23324	27.2360532283966
n23325	26.5027946830131
n23326	26.8077360637088
n23329	26.2299370399929
n23330	25.2165841584158
internal_node_8238	28.4538681948424
n23354	26.379746835443
n23387	30.465384635403
n23389	31.8687490122819
2897177	31.055150025554
n23391	32.4414015798119
1499392	31.3271035178831
n23395	33.106869914615
n23402	36.8832146984454
n23403	36.8294324977525
n23406	36.3133311302448
n23409	35.6529852888312
n23412	35.1878979540848
n23413	36.8163975842049
n23414	37
n23417	34.042646584145
n23418	36.9164031498956
n23419	36.7919664268585
internal_node_8408	36.9148722185244
n23426	36.8298849298761
n23427	36.7603693848803
internal_node_8511	28.9205370900286
n23534	27.3951317105702
n23538	24.8692236623261
n23540	22.6318745256767
206379	26.8703149199794
n23588	26.2548268584382
n23595	31.7106839110645
n23596	26.2321379687928
n23626	28.2967573768801
internal_node_8994	29.8915085810728
n23631	29.7129945059518
n23634	30
n23638	29.3763440860215
n23643	27.4342652375348
internal_node_9033	27.199100572363
n23669	28.0487907299859
internal_node_9108	28.0158964221829
internal_node_9113	27.7558247266701
n23679	27.6677892937672
n23682	34.1836093987447
n23684	33.0168608812414
n23689	27.9174965686813
n23696	27.25
n23722	32.0625390869293
n23818	37
internal_node_9474	21.9146231721035
n23880	28.5829181013824
n23882	29.2515026890225
n23905	28.0806347199484
n23921	28.305693800772
n23924	28.5259962049336
n23972	37.0702728054405
n23985	22.4541875490552
internal_node_9814	17.1429934830579
internal_node_9818	31.2381608246
n23996	30
n23997	31.6872067563341
n24010	29.7040535647757
n24011	28.2307124685225
internal_node_9875	16.757255286082
n24016	0
n24023	33.157941968292
internal_node_9972	23.8850932229638
n24044	28
n24048	19.063829787234
n24050	32.9397808648992
internal_node_10006	38.2117553932764
n24054	27.9688754808876
n24055	25
n24067	19.7013014763023
n24068	28.5890146521573
internal_node_10062	27.9783212178166
n24070	28.3224722995017
n24071	28.3874463733487
n24072	27.240998736552
45401	26.7202627423962
204455+2813035+31989	26.6557528316748
n24076	28.2857725724655
n24078	27.2372987943672
internal_node_10080	27.599138560941
internal_node_10097	27.2674413445477
internal_node_10104	27.4328479575966
internal_node_10107	26.8860913479295
n24089	26.2415260860873
n24090	19.0525367370345
n24093	12.2977889728519
internal_node_10263	24.2426731721195
n24151	23.7807479723315
n24158	25
n24159	22.5290322580645
n24165	24.7122356495468
n24180	38.9970930232558
n24263	28.4673281491262
n24264	28.7011383368705
internal_node_10630	28.4402913695154
internal_node_10633	29.1399726752442
n24288	29.0340288724437
n24293	28.4684696067801
n24299	26.3248971844353
n24308	30
n24323	29.246541903987
n24364	29.3856638061585
n24445	26.921383716765
n24446	26.7231002585814
n24478	32.5137134361421
n24480	28.7131606414271
internal_node_11171	42.4505068266446
n24531	27.7154014470645
n24536	26.7872887574803
n24538	27.9021407860289
internal_node_11297	27.5
n24542	27.5
n24624	28.0410425039581
internal_node_11564	25.3182489413203
internal_node_11630	25.0975926738885
n24693	21.2069653063937
2800060+69657	27.1073271780782
internal_node_11861	20.8363647025513
n24762	30.4753523662502
n24763	33.1333769017487
n24765	35.038820992092
n24803	9.24264320871295
2800059	28.9184871258409
n24838	28.4402255670489
n24839	28
n24840	28
n24853	28
n24862	28
n24901	28.9506283385894
n24902	28.2514755100214
internal_node_12217	27.7647519321726
n24905	27.4142009505144
internal_node_12224	27.668207596517
n24908	26.6180690306159
n24911	31.5403121061438
n24912	27.4650417821802
n24913	29.6993029566836
n25012	29.3885050922299
n25040	25.8507724263274
n25114	24.6875472364187
n25119	20.1095001548006
n25120	20.183760168502
n25123	28.4468635495796
n25125	28.7760736196319
n25164	28.5742170895256
n25202	28.8375072519822
n25220	27.1677367490502
n25222	25.1311106026289
n25223	25.8315683667068
n25224	25.3963684003834
n25227	24.4356197352587
n25246	23.3186881832379
n25297	29.1445102693138
n25330	29.6465912564965
n25412	28.64927320164
internal_node_13426	25.5939860856936
n25447	25.3749691368712
n25448	27.0884056694904
internal_node_13431	27.5209802530049
n25450	27.6306170884172
335928	27.9777924603127
n25453	27.4302283391021
45404	27.3202714410164
n25457	29.6454010974268
n25458	30.4530977489624
119045	32.3377194057761
n25462	25.7025967473743
n25463	23.9520434059683
n25493	28
n25494	28
n25548	28
n25553	28
n25565	26.7524209773795
internal_node_13684	26.2341736852564
n25569	21.3455263506436
n25575	21.789590747331
internal_node_13745	27.2844847501611
n25592	27.1122676579926
n25601	28.3264843011999
n25643	28.4055513855832
internal_node_13893	28.621361028304
n25657	28.9739952718676
n25700	28.9447930316953
n25701	29.2845488660467
n25763	27.1988092692849
internal_node_14162	26.6590958724612
internal_node_14323	17.5
n25826	25.8093862919386
internal_node_14363	27.4112600536193
n25845	26.7858558214374
internal_node_14409	25.9888844414813
n25854	24.7040131865774
n25855	29.9510858509669
internal_node_14421	29.3988751474502
internal_node_14429	28.7380654729907
internal_node_14435	27.0938431002172
n25865	22.4792722490555
n25867	20.4356966437819
n25871	29.4015562934102
n25874	29.772731759468
n25905	25.796548323105
n25908	25.0846023688663
n25913	28.2393326916907
internal_node_14564	14.0272883825672
255475	28
internal_node_14652	28
n25973	28
n25989	28
n26010	30
n26014	30
n26016	30
n26049	29.7152500935402
n26058	29.2376445846477
n26086	29.8929114237038
n26091	25.3886010362694
n26125	35.6307752609984
n26128	34.7528455147508
n26129	33.4506065204063
n26130	37
n26132	37
n26151	37
n26186	17.1701320939335
2831106	27.2392175988415
n26289	26.7215639810427
n26337	28.3658757182379
n26368	35.8798309940908
n26375	35.2661089322161
n26377	36.5731474518424
n26384	37
2844601	28.2492795720756
2066434	28.4598764771277
n26421	27.9029198167162
n26422	29.738214653526
n26423	36.0469148234857
n26425	41.8933813281079
433	30.5197448426192
n26434	31.1700706232311
n26435	29.3396673663436
n26437	28.949196167728
n26441	29.676028187778
internal_node_15750	30
n26446	30
n26463	30
n26465	30
n26477	28.8063384275388
internal_node_15824	29.011625581779
n26480	27.4190800681431
internal_node_15914	28.5601657146444
n26512	29.0222222222222
n26513	29.3333333333333
internal_node_15943	29.7247877786591
n26521	29.0483996766571
n26523	28
n26524	28
n26539	30
n26646	31.2500168022045
2844864	21.8324534887385
n26666	28.8650986182892
2829815	22.393480507874
n26715	17.2307692307692
n26745	28
n26757	27.1568630659377
n26759	29.0271381645164
n26760	28.2340171688664
n26761	27.2455529768353
n26762	25.9803683113273
n26780	21.3368022959526
n26781	26.8891811903979
n26796	43.2034107011636
200930+68337+191393	49.5179021011063
n26798	45.2015845070422
n26806	52.7594308836966
n26813	38.5202278689659
n26814	41.2980697346094
29547	51.9142746273907
3031852+235899	42.1704566897306
n26817	44.0284178441888
n26819	30.6930351315136
n26820	29.1928577385338
n26821	31.3149825415671
internal_node_16785	30.5757458352365
internal_node_16789	37.0000000688892
n26825	37.0000000969871
n26827	37.0000001903429
n26830	37.0000005309155
n26831	37.0000265331857
n26834	37.0004574049104
n26837	37.0015459755636
n26838	37.0018047848557
n26841	37.2302001897555
n26846	38.0712553322333
n26848	39.1226972130373
n26864	37
n26865	37
n26866	37
n26876	28.0447060534813
n26877	28.1066477205318
n26879	25.7133333333333
internal_node_16910	32.6609783438823
n26885	25.7916543051447
internal_node_16921	27.4303131873257
n26892	33.2918868511035
n26915	26.8914572085802
2771471	22.5472464500487
internal_node_16989	20.0894355584179
n26919	23.1172579675286
72293	37
n26934	37
n26935	37
n26936	37
n26937	37
n26947	37
n26964	37
n26988	39.6037182328697
internal_node_17156	46.6196629632963
internal_node_17165	35.2287880768728
3031853+213113	58.6427054238451
n27004	60.9855546470428
3031449+213115+2956789	37.3012466876772
n27006	32.8479956514404
n27007	33.1755528858252
internal_node_17206	31.5484700986002
n27009	33.7314706565878
n27012	31.1217906404726
n27016	33.2686964432494
n27017	31.1264113704371
n27018	33.0261947610478
n27023	29.7516796206033
n27027	37
n27045	29.4975449704101
n27048	29.1264695404346
n27076	30
n27077	30
213116	32.1802062778461
internal_node_17468	32.6603235014272
n27117	46.9152631140995
n27120	52.8665012120512
28221	35.9091697188174
n27124	30.7869602620005
n27125	31.6988393026027
n27126	33.0402879739611
n27127	33.6948525960101
3024418+213118+213119	32.2793713867827
internal_node_17512	29.5942290670721
n27132	29.9314196050978
n27136	28.5015752710631
n27138	26.7388870548023
n27140	29.1851959526621
n27141	30.5281259557213
internal_node_17527	31.2814128546613
n27147	30
internal_node_17560	24.004854368932
n27163	30.4013303142816
n27167	31.734391349843
internal_node_17650	28.8008720930233
n27179	36.1246030065636
n27184	37
n27188	32.1817393323357
3031451+3024411+213121	29.9483448147542
n27190	26.7145345495969
internal_node_17696	24.1196524054442
internal_node_17701	17.0730070387952
3018035	26.5593726768159
3031418+213481+213483	28
internal_node_17871	29.2448271271088
internal_node_17874	28.8248666503452
n27244	27.573077383861
n27245	24.5496708636363
internal_node_17922	22.1058702815007
n27265	30
n27268	31.6581931951506
n27275	30
internal_node_17979	30
n27309	41.5290424778643
n27310	34.1778058957231
2818505+32015+29	28.6802579644564
n27313	28.9736924001769
39	29.8385983948554
internal_node_18055	29.323456194282
internal_node_18059	28.8231284011166
internal_node_18062	28.3419074000791
n27346	30
n27363	28.5046797789804
n27391	30
n27407	68.9459528969663
internal_node_18314	66.8841675067295
n27412	65
internal_node_18333	70
n27417	40.3052614266276
n27418	43.3691406056399
n27419	42.2598480878413
internal_node_18354	43.1760309422151
544448+31969+526524+526525	37.4730532370824
n27423	39.9972097482978
internal_node_18361	32.4000077005114
internal_node_18366	32.9914752788577
n27427	33.2809303379758
n27428	33.9490667431133
internal_node_18371	33.9886290052441
n27431	33.0936823339295
n27432	33.2038482513387
186828+81852	33.766092287682
n27434	32.7889493629669
n27435	35.1584516651539
n27439	32.3576382247837
n27440	32.0846072909637
n27441	32.3407871935761
n27442	30.580872040526
n27443	30.6768119569834
n27444	28.4368013133267
n27445	27.1849431267419
n27446	26.0528939575255
n27447	30
n27534	22.7763208638642
n27560	30.2630406330763
n27561	30.3657667725866
internal_node_18640	36.1698533620238
n27577	37
n27583	35.91208826575
n27584	35.1815633774582
n27585	34.5533076001597
internal_node_18725	35.2050929112182
n27629	30.3230917589875
n27630	26.9411346218059
n27633	37.553753176527
n27634	38.0529306061899
n27637	38.9416972691172
n27638	39.6597036241716
n27640	37.7631885543368
n27641	38.4287020827861
n27642	39.2926951250357
n27643	43.6888670779585
n27647	40.8956903660526
n27652	37
n27655	37
n27674	37
n27676	37
n27730	37
n27747	30.7434080398232
n27748	27.7610373263504
internal_node_19038	27.3595498475332
n27750	25.0442823212895
n27751	23.4547973284594
n27752	27.7064084461177
n27753	28.9478216818642
n27756	27.2605156037992
n27783	30
n27785	32.4754136522802
n27787	30.4917388272137
n27788	30.8766867503603
n27793	31.2243650756244
n27811	32.9130012860065
n27812	35.1268196020973
n27814	33.5677026045562
n27820	33.8145068145068
n27824	33.4151376146789
internal_node_19255	36.8045622324278
n27844	36.6564834413763
n27845	36.1525945880707
n27846	35.6354415457502
n27847	36.9444345407846
n27848	36.817005793265
n27852	36.1281289860697
internal_node_19268	35.8482596540365
n27854	37
n27855	37
n27856	37
n27860	37
n27869	37
n27883	37
n27886	37
n27889	37
n27905	37
n27910	37
n27912	37
n27913	37
n27915	37
n27917	37
n27919	37
n27921	37
n27922	37
n27923	37
n27924	37
n27925	37
n27936	37
n27949	37
n27967	34.2888120959034
n27972	30.6001877346683
n27974	37
n27979	37
n28012	37
n28013	37
n28014	37
n28024	37
n28025	30
n28032	37
n28051	37
n28093	30.8080238160313
n28097	30
n28098	30
n28110	37
n28111	37
n28125	34.9519304239968
186827	33.6061801274272
n28127	37
n28131	37
internal_node_19987	32.6067235942362
n28169	34.512597071405
n28170	31.6747334686741
n28172	32.6544990397519
n28176	27.7505070993915
n28181	30
n28188	30
n28196	32.9276570625335
90964	33.3587601128327
n28198	35.1258101235817
internal_node_20058	35.3732288990257
n28204	36.3366937215126
n28205	37
n28224	37
n28228	37
n28233	34.7635709614127
n28251	34.5239492911108
n28252	35.0510134003302
n28255	33.4302420538274
n28256	36.8895768933539
n28257	36.6616746085773
n28258	34.1370967741936
internal_node_20244	29.4961251856225
n28295	33.3460987831067
n28324	31.8662249909789
n28344	37
internal_node_20389	35.2659433427623
n28355	35.708201058079
internal_node_20395	37.3467567891274
internal_node_20401	35.5321305913852
n28359	32.8332785947845
n28362	34.7655226516181
n28365	28.8084795151072
internal_node_20411	32.2029532093725
internal_node_20416	33.8822076205377
n28370	35.9228975070866
internal_node_20420	35.1353933863068
n28372	31.3699229836128
n28385	28.7427829499595
n28388	25
n28510	36.8048525965217
internal_node_20760	32.1824696810652
internal_node_20763	31.477518256556
n28513	31.0727877542425
n28514	27.0348901548276
n28518	30
n28576	32.5687160940325
n28609	33.6670627847098
n28647	39.1173363086852
n28649	48.1855853707826
n28650	59.178305573109
n28652	62.6268521895648
n28658	59.6498455200824
n28675	68.2746121103941
n28695	55
n28712	30
n28714	30
n28737	29.205069124424
n28740	25.0589622641509
n28784	34.1041888548001
n28785	31.2641617593539
n28786	30
n28787	30
n28788	30
n28798	30
n28803	37.34375
n28808	41.2869955156951
n28843	33.6150442477876
n28847	30.1455703071514
n28848	30.2324008547592
internal_node_21506	30
n28853	30
n28855	30
n28884	30
n28961	30.5518977832002
n28965	31.7730581406063
internal_node_21808	29.1059831877369
n29001	30
186822	32.5825832955741
186821	33.8303981663995
n29066	32.5751030042293
n29069	32.4989562353445
n29071	32.4626209486355
n29072	34.1920801869162
n29073	31.3191737985412
n29074	30.4431841028866
n29076	30.3951565109866
n29077	32.5613055076764
n29078	33.0506008752716
n29079	32.9119120775738
n29081	30
n29082	30
n29117	33.2244376278119
n29129	31.6446580461864
n29136	21.5635769998186
n29197	30.4945128870045
n29200	30
n29223	30.8814024390244
n29234	32.3303360704113
n29236	30.4290206244375
n29238	31.4972824193436
n29303	37.4827504163693
n29349	29.5742556825468
n29350	29.4102082482646
n29418	32.5923486986516
n29430	32.6474867233799
n29452	31.9609097335694
n29453	35.0445344129555
n29463	33.3455698386679
n29547	36.6762781742804
n29551	35.887725124537
n29568	30
n29574	30
n29669	47.8774196979979
n29670	50.3606991195685
n29674	50.53285469061
n29675	53.8067833965961
n29715	35.3730478509561
internal_node_23500	35.1399391817022
internal_node_23503	34.1746858526316
2790996+2895623	31.3188948626615
internal_node_23509	32.8794420099965
n29720	31.2841425994736
n29723	37
internal_node_23630	29.0214126766427
n29781	37
n29782	37
internal_node_23720	30.7285920999582
n29823	29.3350326648816
internal_node_23724	28.7394730480503
internal_node_23728	27.1475605113005
n29831	37
n29853	30
n29863	30
n29872	30
n29873	30
n29874	30
n29881	30
n29882	30
n29884	32.2297432254074
n29899	37
n29900	37
n29933	37
n29935	37
n29942	37
n29959	37
n29963	37
n29967	37
n29974	37
n29976	37
n29977	37
n29990	35.9634271056135
n29992	34.8407729745577
n29993	36.1986982967444
n29995	35.7403087112356
n29996	35.1125452716884
n29997	37
n29998	37
n29999	37
n30000	37
n30007	37
n30009	33.2826797385621
1129771	37
n30023	37
n30034	37
internal_node_24282	47.947539349383
n30042	41.8442332140214
n30043	47.8907900517871
543313	39.2513475515043
internal_node_24290	35.9699454919878
internal_node_24293	36.9723991344479
internal_node_24296	36.55129793816
n30049	37.1341368151211
n30051	37.1707732799605
internal_node_24304	36.7000996664331
n30054	36.8328393442721
internal_node_24310	36.6399065042738
n30080	36.3272185638131
n30090	37
n30091	37
n30100	37
n30106	37
internal_node_24468	36.591837449604
n30114	36.2567362381981
n30115	37
n30116	37
n30146	35.4511639068875
n30149	37
internal_node_24587	37
n30165	37
internal_node_24634	37
n30171	37
n30172	37.9572047140108
n30177	37
n30180	37
n30181	37
n30182	37
n30208	35.5783428675752
n30211	33.3056804250102
internal_node_24836	37
n30243	37.6568663255356
n30245	38.0064226572777
internal_node_24868	32.3385908018868
n30276	40.5659196715816
n30277	42.1050273013223
n30280	48.1486037467097
n30284	37
internal_node_24959	37
n30294	37
n30317	35.7613033577423
n30333	35
543314	37
n30372	37
1737404+1737405	55.9698328534854
n30383	47.7258503038299
1570339	34.9317756390163
n30388	35.3940421884245
n30389	34.8430057075742
n30390	33.7957075465211
n30391	37
n30404	37
internal_node_25296	37
n30410	37
n30411	37
n30412	37
n30419	37
n30420	37
n30430	34.3179160817109
n30431	37
n30474	35.4020613950681
n30476	34.4110555507819
n30484	37
n30496	50.7742893006648
n30497	49.7974243368402
n30498	52.9048335693769
n30499	53.986377997594
n30500	48.4321718844334
n30501	39.708408603217
n30508	32.1330120288676
n30509	36.829351956189
n30511	35.1728132432552
n30512	36.144844063968
n30513	35.7702753215759
n30514	36.402395347825
n30516	37.3566947017615
n30517	37.6898180959131
n30573	32.8651471984805
n30578	37.9243606129611
n30579	35.4752395979218
n30580	32.6873805354881
n30582	37
n30595	41.975
n30645	54.0167114759859
internal_node_25876	56.6720011059393
n30648	58.1526806007676
n30653	62.4448404616429
n30657	62.0327427369002
internal_node_25908	60
n30662	60
n30682	47.0566700960162
n30684	44.3099414024261
n30687	35.4894566025323
n30688	37
n30690	37
n30691	37
n30721	37
n30737	33.1030086925864
internal_node_26155	37
n30757	30
n30768	50.8103837415878
n30771	45.7058904315278
n30773	34.5996831391459
n30781	27.4871547848426
n30788	57.8526750066543
n30793	60
n30796	50.5241968279788
n30806	41.6215764386277
n30807	39.192231660969
n30808	39.476887238157
2937909	30.824608477706
n30811	31.7284335060988
internal_node_26358	30.3748735318319
n30813	31.058330926942
n30820	30
n30822	30
n30823	32.6151799645591
internal_node_26384	34.2229517333641
n30825	37
n30828	29.4243336199484
n30840	38.8210258435347
