Physiology	Rank	Attribute	meanSource	sdSource	meanTaxpool	sdTaxpool	meanInh1	sdInh1	meanAsr	sdAsr	meanInh2	sdInh2
biosafety_level	all	biosafety level 1	2683.9	5.506561742341788	12535.1	8.143845665422585	22274.6	1433.8983537506726	1101.7	4.3982319680121975	12856.2	200.1576045686665
biosafety_level	all	biosafety level 2	543.6	5.581716183715861	1195.6	4.812021982031624	25019.6	61.65891843214753	35.6	2.503331114069145	283.7	13.556876074114157
biosafety_level	all	biosafety level 3	3.6	0.699205898780101	17.6	0.699205898780101	3706.3	4.522781838156198	0	0	0	0
biosafety_level	species	biosafety level 1	16.2	0.4216370213557839	10241.6	0.5163977794943222	26699.3	184.30533241215664	1258.1	0.31622776601683794	15024.9	184.64286850265538
biosafety_level	species	biosafety level 2	0.9	0.31622776601683794	861.1	0.31622776601683794	26000.2	11.213087591441232	42	0	351	0
biosafety_level	species	biosafety level 3	0	0	14	0	3700	0	0	0	0	0
biosafety_level	strain	biosafety level 1	2668.5	7.043515536371814	12534.8	7.771743691090179	21663.2	1462.626237666722	1101.6	5.4812812776251905	13487.8	71.77093190607648
biosafety_level	strain	biosafety level 2	542.7	6.912950809089335	1195.9	7.1250730990402245	25037.6	36.13923691010152	35.2	1.4757295747452437	281.9	6.471304179049056
biosafety_level	strain	biosafety level 3	3.6	0.9660917830792959	17.5	1.2692955176439846	3693.5	38.48015361484699	0	0	0	0
