Physiology	Rank	Attribute	meanTP	sdTP	meanFP	sdFP	meanFN	sdFN	meanTN	sdTN	meanMCC	sdMCC
COGEM_pathogenicity_rating	all	COGEM pathogenicity rating 1	44.4	4.765617600176404	0	0	4.5	2.223610677354389	54.7	6.412661087428699	0.9165766313508666	0.038601613373721234
COGEM_pathogenicity_rating	all	COGEM pathogenicity rating 2	48.5	7.261006970263988	0	0	2.9	1.728840330651992	52.2	6.762642481555071	0.9449598496908684	0.03214209718258759
COGEM_pathogenicity_rating	all	COGEM pathogenicity rating 3	2.5	1.509230856356236	0	0	0.8	0.9189365834726815	100.3	1.636391694484477	0.8712191624137144	0.15479982498369954
COGEM_pathogenicity_rating	species	COGEM pathogenicity rating 1	44.4	4.765617600176404	0	0	4.5	2.223610677354389	54.7	6.412661087428699	0.9165766313508666	0.038601613373721234
COGEM_pathogenicity_rating	species	COGEM pathogenicity rating 2	48.5	7.261006970263988	0	0	2.9	1.728840330651992	52.2	6.762642481555071	0.9449598496908684	0.03214209718258759
COGEM_pathogenicity_rating	species	COGEM pathogenicity rating 3	2.5	1.509230856356236	0	0	0.8	0.9189365834726815	100.3	1.636391694484477	0.8712191624137144	0.15479982498369954
