Physiology	Rank	Attribute	meanSource	sdSource	meanTaxpool	sdTaxpool	meanInh1	sdInh1	meanAsr	sdAsr	meanInh2	sdInh2
animal_pathogen	all	animal pathogen	1439.1	5.425249610233001	1243.4	4.060651288757616	45363.5	991.0065870394382	2314.1	4.094712037087183	26635.4	1088.9366066641958
animal_pathogen	species	animal pathogen	1266.3	0.6749485577105528	1045.5	6.637435917246626	45422	923.7034156048142	2324.5	6.60387091871965	26822.2	815.3517032544913
animal_pathogen	strain	animal pathogen	260.1	0.31622776601683794	811.5	3.8078865529319543	30577.3	104.89364984486801	2722.2	1.6193277068654826	41382.6	104.45009440982915
