Physiology	Rank	Attribute	meanTP	sdTP	meanFP	sdFP	meanFN	sdFN	meanTN	sdTN	meanMCC	sdMCC
plant_pathogenicity	all	plant_pathogenity	3.7	1.946506842754191	0.7	1.0593499054713802	5.5	2.6770630673681683	137.7	2.6267851073127395	0.5649623307999393	0.21335236029772367
plant_pathogenicity	species	plant_pathogenity	3.7	1.946506842754191	0.7	1.0593499054713802	5.5	2.6770630673681683	137.7	2.6267851073127395	0.5649623307999393	0.21335236029772367
