nodes	trait1
n28196	32.4733|33.812
90964	32.7847|34.0939
n28198	34.2453|35.5863
internal_node_20058	34.4684|35.0348
n28204	35.4228|36.0545
n28205	35.6877|36.4887
n28224	35.2747|35.9762
n28225	34.3062|34.9736
n28230	34.8415|35.6408
n28233	35.16|35.7993
n28235	32.5589|33.1643
n28251	33.6804|34.0992
n28252	32.9464|33.5013
n28254	30.6771|31.2534
n28255	32.6414|33.3287
n28256	35.8702|36.1436
n28258	33.38|33.62
n28268	34.1607|34.6862
internal_node_20244	29.5502|30.7796
n28324	31.4651|33.4057
internal_node_20324	28.6815|29.7959
n28327	27.7234|28.2766
n28344	36.5694|37.4306
internal_node_20389	34.5866|35.4652
n28355	34.9324|35.9599
internal_node_20395	36.6493|37.3819
internal_node_20401	34.422|35.3112
n28359	29.5253|30.7804
n28362	29.6539|30.8592
n28365	12.3724|13.5324
internal_node_20411	30.0764|31.6761
internal_node_20416	31.8259|32.9044
n28370	33.2944|34.6449
n28372	30.5227|31.9601
n28388	24.8296|25.1704
n28473	-2.2304|-1.6832
n28477	-9.637|-9.3067
n28510	36.5919|37.4956
internal_node_20760	32.3323|33.1962
internal_node_20763	32.2059|33.0746
n28513	30.5814|31.5642
n28514	26.4563|27.6135
n28518	29.7568|30.2432
n28573	34.8303|35.7092
n28576	32.0234|33.1141
n28609	32.4369|33.6818
n28629	35.7072|35.9594
n28647	38.627|39.638
n28649	47.679|48.7239
n28650	58.5103|59.7808
n28652	61.883|63.3707
n28658	59.3767|59.923
n28675	67.5266|69.0226
n28692	54.8394|55.1606
n28694	54.7031|55.2969
n28695	54.8627|55.1373
n28712	29.4222|30.5778
n28714	29.4595|30.5405
n28737	29.0143|29.3774
n28784	33.5363|34.2985
n28785	30.6497|31.2875
n28786	29.7857|30.2143
n28787	29.7862|30.2138
n28788	29.6982|30.3018
n28808	41.08|41.494
n28843	32.8755|34.3546
n28846	29.7106|30.9807
n28847	29.9767|30.8829
n28848	29.662|30.8028
internal_node_21506	29.3896|30.6104
n28853	29.3422|30.6578
n28855	29.4056|30.5944
n28884	29.7595|30.2405
n28961	29.9771|31.1267
n28965	31.1274|32.4187
internal_node_21808	28.4233|29.7887
n29001	30.0864|31.3358
internal_node_21916	30.6351|31.7491
186822	31.9046|33.1401
186821	32.9909|34.4875
n29066	31.6257|33.2677
n29069	31.6086|32.8645
n29071	31.629|32.5752
n29072	32.8814|34.071
n29073	31.7664|32.7093
n29074	30.8612|31.7336
n29076	30.0355|31.0484
n29077	32.1312|33.1499
n29078	32.6428|33.5895
n29079	32.4896|33.6116
n29081	29.6538|30.3462
n29082	29.6911|30.3089
n29095	33.7585|34.9157
n29117	32.6115|33.8374
n29129	30.9461|32.3753
n29136	21.2758|22.5366
n29146	28.8445|29.7969
n29197	31.4954|32.6487
n29200	29.3613|30.6387
n29223	33.0198|33.9615
n29228	33.1397|33.8383
n29234	32.6667|34.2972
n29236	29.2284|30.7716
n29349	28.9195|30.229
n29350	28.7244|30.0961
n29418	32.2423|32.9424
n29430	31.9148|33.3801
n29452	31.4247|32.4971
n29453	34.5982|35.4909
n29463	32.4019|34.2892
n29547	36.26|37.0926
n29551	35.3393|36.4361
n29568	29.1321|30.8679
n29574	29.4431|30.5569
n29669	46.7947|48.0806
n29670	48.6463|50.3462
n29674	48.7093|49.8204
n29675	50.8782|51.8262
n29681	44.6007|45.3993
n29715	34.497|36.4169
internal_node_23500	34.5522|36.2451
internal_node_23503	33.7842|35.384
2790996+2895623	31.0912|32.8533
internal_node_23509	32.1006|33.6041
n29720	30.4999|31.9775
n29723	36.0986|37.9014
internal_node_23630	28.1822|29.6894
n29781	36.3203|37.6797
internal_node_23720	30.9275|32.3432
n29823	30.4566|31.8669
internal_node_23724	31.5303|33.0807
n29831	36.8198|37.1802
n29853	29.6044|30.3956
n29863	29.6868|30.3132
n29872	29.59|30.41
n29873	29.5964|30.4036
n29874	29.779|30.221
n29881	29.9723|30.0277
n29882	29.8516|30.1484
n29884	31.0439|33.2404
n29899	36.2338|37.7662
n29933	36.3035|37.6965
n29934	36.255|37.745
n29935	36.1013|37.8987
n29942	36.344|37.656
n29959	36.2399|37.7601
n29963	36.9062|37.0938
n29967	36.1219|37.8781
n29974	36.235|37.765
n29976	36.3723|37.6277
n29977	36.131|37.869
n29990	34.8358|36.3799
n29992	33.6424|34.9197
n29993	34.8005|35.9138
n29995	33.9755|34.8269
n29996	34.0978|35.079
n29998	36.7759|37.2241
n29999	36.6023|37.3977
n30000	36.6334|37.3666
n30004	36.6876|37.3124
n30007	36.7194|37.2806
n30009	32.972|33.873
n30012	36.7943|37.2057
n30013	33.7891|34.4832
n30023	36.2769|37.7231
n30034	36.2011|37.7989
internal_node_24282	46.9148|48.1027
n30042	40.3817|41.7889
n30043	45.8066|47.1845
543313	35.6713|37.1367
internal_node_24290	36.6446|38.447
internal_node_24293	36.489|37.3904
internal_node_24296	36.0408|36.9618
n30049	36.4071|37.6838
n30051	36.6119|37.5033
internal_node_24304	36.0794|36.9968
n30054	36.3115|37.4542
internal_node_24310	36.1504|37.4127
internal_node_24362	36.0301|37.3514
n30080	35.6272|37.0272
n30090	36.4514|37.5486
n30091	36.3604|37.6396
n30106	36.6838|37.3162
internal_node_24468	35.7438|36.6845
n30114	34.791|35.9873
n30115	36.1786|37.8214
n30149	36.3337|37.6663
internal_node_24587	36.4041|37.5959
n30165	36.256|37.744
n30166	36.2192|37.7808
internal_node_24634	36.6895|37.3105
n30171	36.7721|37.2279
n30172	37.2178|38.5235
n30177	36.4037|37.5963
n30180	36.5576|37.4424
n30181	36.6491|37.3509
n30182	36.6262|37.3738
n30185	36.4277|37.5723
n30191	36.2085|37.7915
n30208	34.9182|36.2385
n30211	32.4945|34.1169
internal_node_24836	36.3632|37.6368
n30243	36.9715|38.3422
n30245	37.3018|38.711
n30276	35.222|36.69
n30277	34.8131|36.2206
n30278	34.3886|36.2083
n30284	36.3851|37.6149
internal_node_24959	36.5045|37.4955
n30317	35.0432|36.4794
n30333	34.4249|35.5751
543314	36.2648|37.7352
n30372	36.4609|37.5391
1737404+1737405	55.1184|56.8466
n30383	47.0028|48.4232
1570339	33.8773|35.2516
n30388	33.9346|35.6074
n30390	33.1122|34.513
n30391	36.2599|37.7401
n30401	36.6329|37.3671
n30404	36.3175|37.6825
internal_node_25296	36.5289|37.4711
n30410	36.4002|37.5998
n30411	36.5121|37.4879
n30412	36.5024|37.4976
n30413	36.5323|37.4677
n30419	36.6721|37.3279
n30420	36.7905|37.2095
n30430	33.4297|35.2061
n30431	35.9857|38.0143
n30474	34.418|36.1035
n30476	33.5943|34.7153
n30496	49.7364|51.286
n30497	48.8845|50.0262
n30498	51.3757|53.1292
n30499	52.3051|54.0126
n30500	46.482|48.0417
n30508	31.8372|33.0843
n30509	36.8072|37.7927
n30511	35.7086|37.044
n30512	35.6276|36.7805
n30513	35.3642|36.3898
n30514	35.8362|37.1352
n30515	36.5871|37.8805
n30516	36.8071|37.9063
n30517	36.9914|38.3883
n30578	37.3579|38.4241
n30579	34.8849|35.8971
n30580	31.745|33.0111
n30595	41.583|42.367
n30645	53.3724|54.661
internal_node_25876	56.1496|57.1944
n30648	57.5569|58.7485
n30653	61.9691|62.9206
n30657	61.7325|63.8158
n30662	59.676|60.324
n30682	46.4257|47.7752
n30684	43.6794|45.0568
n30687	34.7088|35.9909
n30688	36.3434|37.6566
n30690	36.0645|37.9355
n30721	36.1435|37.8565
n30737	32.4203|33.7857
internal_node_26155	36.5467|37.4533
n30757	29.5995|30.4005
n30768	50.0331|51.5877
n30771	45.0631|46.3487
n30773	33.7935|35.4059
n30781	26.998|27.9763
n30788	57.3154|58.3899
n30793	59.8279|60.1721
n30796	49.837|51.2114
n30806	38.7097|39.8753
n30807	38.5499|40.2353
n30808	38.9591|40.7105
2937909	30.6529|31.8542
n30811	31.5369|32.5142
internal_node_26358	29.3951|30.1474
n30819	28.9799|29.5694
n30820	29.5901|30.4099
n30822	29.5797|30.4203
internal_node_26384	33.7284|34.7175
n30825	36.4819|37.5181
n30840	37.8853|39.7567
n30847	38.5983|39.8417
2937910	42.2848|43.7338
n30851	36.3496|37.6504
n30859	45.0729|46.6845
internal_node_26497	42.4054|43.8735
n30875	31.7801|33.6947
n30880	46.137|48.0908
909932	36.2254|37.2341
909929+1843490	36.4497|37.6308
n30884	36.5486|37.5612
1843489+31977	41.5407|42.9301
n30889	34.1888|35.4731
n30890	36.3829|37.6171
n30891	36.3345|37.6655
internal_node_26584	36.3447|37.6553
internal_node_26618	36.4946|37.5054
n30908	36.4127|37.5873
n30914	36.4815|37.5185
n30916	36.6914|37.3086
1843491	33.3406|34.5398
n30929	37.0484|38.1627
n30930	36.0531|37.6937
n30931	36.0561|37.5695
n30932	37.4922|38.5434
n30935	39.7815|40.9544
n30940	37.4144|38.6115
n30947	30.5132|32.093
internal_node_26734	36.4639|37.5361
n30962	56.5659|57.3121
n30963	29.8326|31.1304
n30966	31.4722|32.5472
n30974	28.1715|29.5793
internal_node_26802	27.0203|27.5351
1843488+909930	35.5338|36.8457
n30980	36.2863|37.7137
internal_node_26828	36.4736|37.5264
n30990	59.9779|61.0036
n30992	60.8921|61.6482
n31003	36.6408|37.963
n31004	27.9064|30.0626
n31005	27.713|29.6244
n31007	28.1804|30.4052
74201	26.251|28.4441
48461+203557	27.0405|29.0875
n31032	24.9727|26.9424
414999+415000	25.572|27.8768
204428+204429	30.6751|32.512
internal_node_27129	35.8339|36.7325
n31087	35.4362|36.462
n31088	35.3253|35.9057
n31089	36.826|37.174
n31090	36.687|37.313
n31093	36.6952|37.3048
203682	26.9115|29.0366
203683	28.1245|29.7767
112+126	27.9881|29.9318
2691357	25.9968|28.0682
n31163	29.1169|30.8831
n31164	29.0189|30.9811
n31189	27.6772|30.1925
n31220	42.6059|44.235
n31221	35.7868|37.9371
n31223	28.1032|30.4536
n31230	25.2414|26.6065
n31231	24.216|25.1635
internal_node_27555	28.0715|29.1296
internal_node_27559	19.4196|20.5804
n31251	21.276|21.9868
574975+574976	31.8999|32.9415
n31290	42.4134|44.0404
53434	34.7288|36.2339
internal_node_27747	32.5654|34.3645
n31312	51.7536|53.5617
n31318	35.329|35.793
n31324	49.3341|51.3793
40117	49.412|51.6767
n31335	49.614|50.7218
n31336	52.914|54.124
n31338	46.3288|48.081
84995+84996	40.4262|42.0945
n31340	34.4095|36.0031
2037+2049	37.3089|39.1451
n31342	38.0375|39.2316
internal_node_27888	38.1516|39.0888
n31344	27.5918|28.52
internal_node_27892	27.6865|28.479
internal_node_27897	28.5019|29.4478
n31347	29.4859|30.3985
n31348	28.912|30.0176
n31349	29.1945|30.3538
n31351	29.17|30.0302
n31352	27.2899|28.351
internal_node_27909	24.5751|25.6373
n31356	31.5239|32.6015
internal_node_27918	36.6784|37.3216
n31360	36.5448|37.4552
n31361	36.5063|37.4937
n31364	36.4475|37.5525
n31374	36.86|37.14
n31376	36.8183|37.1817
n31459	36.6565|37.3435
n31588	30.2482|31.4917
n31590	33.3859|34.2269
n31592	33.8487|34.6634
n31594	31.0583|31.7297
n31595	32.5511|33.2433
n31596	32.7277|33.5478
n31597	34.8126|35.633
n31598	36.1524|36.8683
n31599	36.5585|37.4415
n31601	36.587|37.413
n31602	36.4469|37.5531
n31605	36.5821|37.4179
n31613	36.3617|37.6383
n31624	36.5449|37.4551
n31626	36.5944|37.4056
n31628	36.4752|37.5248
n31629	36.3695|37.6305
n31633	36.6469|37.3531
n31634	36.4416|37.5584
n31642	35.5483|36.4413
n31643	34.8182|35.9877
n31656	32.4548|33.2667
n31658	29.234|29.9423
n31659	36.5458|37.4542
n31663	36.4618|37.5382
n31667	36.3417|37.6583
n31686	27.0933|28.3076
n31694	32.0487|33.0101
n31695	30.5644|31.5965
n31696	32.0362|32.9926
n31702	35.0714|36.1137
n31703	34.1954|35.242
n31704	29.8066|31.3938
n31710	28.1375|29.09
n31711	29.7129|30.6844
n31713	30.1007|31.0163
n31717	36.6816|37.5442
n31718	36.6818|37.9789
n31719	36.9964|37.8163
n31720	36.5176|37.4824
n31725	36.566|37.434
n31727	36.5221|37.4779
n31740	32.9072|33.6166
n31741	29.8764|30.775
n31746	31.1404|31.7481
internal_node_28744	29.7564|30.5434
n31760	29.6041|30.6216
n31761	29.617|30.3143
n31762	29.6805|30.1937
n31763	28.4769|29.2673
n31764	29.052|29.5275
n31765	31.4718|32.1966
n31767	28.7684|29.5881
n31768	27.7689|28.3285
n31769	27.5697|28.4303
n31773	27.6024|28.3976
n31810	27.77|28.3534
n31812	27.9423|28.5447
n31815	28.2896|28.6673
n31826	27.7138|28.2862
n31862	33.5105|34.0616
n31870	27.826|28.174
n31879	30.0626|30.4529
n31880	27.7045|28.2955
n31888	30.7983|31.2017
n31890	29.4807|30.5193
n31899	30.508|31.0598
n31900	27.8637|28.4293
n31901	27.9401|28.4714
n31902	28.0821|28.6965
n31903	27.3588|28.1603
n31904	28.0721|28.7994
n31905	28.3574|29.2147
n31916	28.7345|29.5736
n31924	26.4479|27.1004
n31928	25.7212|26.4189
n31934	28.4266|29.1485
n31935	27.5602|28.4398
n31940	27.7399|28.2601
n31962	29.662|30.7385
n31969	26.9779|27.5409
n31972	29.2613|30.0832
n31984	27.417|27.4921
n31985	25.2994|25.3673
n31989	26.6791|27.0444
n32005	34.0535|34.8396
n32009	33.3697|33.6303
n32013	36.5742|36.8979
internal_node_29282	30.0495|30.6574
n32020	28.5522|29.6993
n32022	28.4438|29.3663
n32023	29.0755|30.1993
n32024	30.4862|31.712
n32027	32.1543|33.1104
internal_node_29297	32.6999|33.7157
internal_node_29300	31.867|32.7056
n32030	34.1616|35.2114
n32031	31.1348|32.2364
n32034	26.9575|27.8553
n32035	25.4932|26.9884
n32077	25.9262|26.7606
n32115	39.2702|39.4502
internal_node_29488	29.0918|29.9958
n32124	31.1754|32.216
n32126	32.7306|33.423
n32127	32.0572|32.5505
n32128	31.8871|32.4817
n32129	29.2152|29.7848
n32134	27.8418|28.1582
n32135	27.7855|28.2145
n32153	36.3838|37.7737
internal_node_29568	30.9621|31.8729
n32157	25.5938|27.3191
n32165	39.6037|40.5865
n32186	33.822|34.8742
n32224	28.8249|30.1078
n32227	29.6815|30.8588
n32238	30.8469|31.6912
n32407	29.6938|30.6588
n32408	27.5032|28.5704
n32409	27.2085|28.3496
n32410	26.8|28.6004
n32411	27.1995|28.1531
internal_node_30147	27.5681|28.396
n32413	27.5266|28.4274
n32414	27.3473|28.1872
n32416	27.4156|28.5844
internal_node_30282	27.8467|28.1533
n32487	27.8527|28.1473
n32544	27.1126|28.0481
internal_node_30419	26.4029|27.7
internal_node_30578	27.734|28.266
n32618	27.7033|28.2967
n32619	27.8346|28.1654
n32620	27.7825|28.2175
n32621	27.7477|28.2523
n32622	27.805|28.195
n32646	28.0946|29.1761
n32742	28.17|29.228
n32743	28.2793|29.5342
n32744	27.3934|28.7932
n32751	27.6461|28.9372
n32753	27.7851|29.2747
internal_node_31222	27.4864|28.5136
31957	29.5677|30.8713
n32935	29.6818|31.0287
n32937	31.3661|32.6631
n32942	33.7236|34.8769
n32943	32.9643|33.9262
internal_node_31294	35.127|36.1412
n32945	34.3193|35.206
n32951	36.8441|37.1559
internal_node_31329	30.7308|31.6403
n32963	29.8144|30.1856
85012+2004	32.8795|34.5595
n33064	31.2551|32.4051
2012	28.0044|29.3534
internal_node_31608	27.9369|29.4396
internal_node_31994	28.1284|29.2208
n33248	29.0096|30.1187
n33252	30.5597|31.7633
n33256	33.2445|34.5949
83676	38.2977|39.2112
n33352	27.8132|28.7587
n33354	28.4412|29.1411
n33356	28.2734|28.7318
n33357	29.6008|30.3269
n33361	32.8992|33.4983
n33362	33.7731|34.2027
n33364	39.1873|39.6414
n33376	27.6797|28.3203
n33378	27.7791|28.2209
n33383	29.3514|29.8902
n33384	31.3215|31.9533
n33393	27.583|28.417
n33395	27.676|28.324
n33396	27.672|28.328
n33425	26.7324|28.197
n33432	26.2329|27.0513
internal_node_32417	25.7414|26.4486
internal_node_32420	25.7879|26.4595
n33435	27.3381|27.984
n33436	27.2756|27.9832
n33437	27.4858|28.2077
n33439	27.7044|28.2599
n33440	27.6642|28.2641
n33481	25.6063|26.3937
n33517	27.7014|28.2986
n33520	27.4622|28.5378
n33609	27.2034|28.0834
n33611	26.7408|27.8086
n33675	26.9302|27.5486
n33676	26.31|26.9916
n33688	27.1204|28.2852
n33690	27.1033|28.1553
n33723	27.2591|27.8262
n33726	26.9079|27.0921
n33733	27.3758|28.6242
n33783	25.0093|25.8068
n33784	25.4464|26.2764
n33785	26.8174|27.8833
n33787	26.3612|27.2909
n33790	26.059|26.4066
n33815	26.8625|27.4265
n33816	26.8537|27.2227
n33820	25.9793|26.5504
n33921	23.5808|24.3414
n33959	21.7139|22.3499
n33998	24.1113|24.9061
n33999	27.1466|27.8733
n34000	26.8967|27.7825
n34130	25.529|26.4812
n34135	27.2867|28.5084
n34154	26.9723|27.0277
414714	27.1966|28.8034
2495578+85033	26.6421|27.6239
n34253	27.6744|28.94
n34254	27.8751|28.9023
n34255	27.8953|29.3517
622452+83778	28.2287|29.3339
n34259	27.3466|28.2905
n34260	27.2955|28.2202
internal_node_34103	26.2322|27.2299
n34262	27.6786|28.4412
n34263	27.3116|27.967
n34264	27.7896|28.7481
n34265	30.875|32.2077
n34266	29.1749|30.9818
85023	27.2441|28.517
internal_node_34115	27.2981|28.2606
internal_node_34118	26.1788|27.1649
n34271	30.1656|31.4647
internal_node_34124	33.1999|34.4461
n34344	35.046|35.5369
n34425	27.2557|28.7443
n34429	27.4592|28.5408
n34487	21.0756|22.3764
n34493	22.7538|23.6013
n34517	28.7299|29.8084
n34518	29.7735|31.1641
internal_node_34661	29.9587|31.5552
n34632	27.4304|28.5696
n34658	27.3642|28.6358
internal_node_35087	36.3964|37.3507
n34696	36.4404|37.0529
n34697	36.5707|37.4293
n34698	36.5244|37.4756
n34701	36.507|37.493
n34702	36.588|37.412
n34703	36.4633|37.5367
n34704	36.7497|37.2503
n34727	36.428|37.572
n34733	36.7677|37.2323
n34734	36.6583|37.3417
n34739	36.3848|37.6152
n34742	36.4057|37.5943
n34744	36.5184|37.4816
n34745	36.4407|37.5593
n34749	36.7055|37.2945
n34762	36.0753|36.9003
n34763	36.699|37.5998
n34764	36.5504|37.4496
n34765	36.5376|37.4624
n34766	36.6077|37.3923
n34767	36.4939|37.5061
n34777	36.4625|37.5375
n34781	36.4332|37.5668
n34799	34.3905|35.6549
n34802	37.6142|38.1648
n34803	32.6462|33.7342
n34815	36.3828|37.6172
n34820	36.3916|37.6084
internal_node_35371	32.7374|33.9429
n34826	32.2668|33.5898
n34828	28.2434|29.1628
n34862	25.5929|26.5596
n34864	24.6585|25.5604
n34865	22.8534|23.6389
n34866	29.1304|30.5098
n34867	29.5636|30.7579
n34868	30.8621|31.9592
n34870	28.5959|29.7599
n34872	28.9673|30.4411
n34874	29.0358|30.2125
internal_node_35468	28.724|29.7065
n34900	30.4011|31.5848
internal_node_35778	13.9999|14.8571
n35008	34.3724|35.6484
n35043	32.4283|33.9349
n35089	27.403|28.2516
n35092	25.7696|26.434
n35093	29.433|30.55
n35115	28.5297|29.5079
n35138	26.7572|27.4472
internal_node_36075	23.7093|24.5967
internal_node_36078	21.6494|22.4329
n35142	27.1753|28.2731
internal_node_36082	26.9116|28.1956
n35174	26.8201|27.6083
n35190	17.9377|18.7586
n35204	28.3813|29.2095
n35205	29.2977|30.6047
85018	29.7766|30.6659
n35231	27.9921|28.8633
n35236	25.5333|26.3295
n35237	26.0826|26.9174
n35241	25.8576|27.0401
2805590	20.9148|22.2141
n35257	17.2737|18.0466
n35262	28.8276|29.9594
n35263	27.403|28.597
n35269	27.641|28.359
n35270	27.6507|28.3493
n35271	27.5247|28.4753
n35289	27.6617|28.3383
85022	30.9785|32.5142
n35324	17.3428|18.1023
n35326	9.2949|10.1486
n35334	29.6202|30.7026
n35336	31.9621|33.1888
n35337	36.3224|37.5521
n35340	36.305|37.487
internal_node_36583	36.4068|37.5932
n35344	36.5007|37.4993
n35347	36.7009|37.2991
n35348	36.6288|37.3712
n35349	36.4968|37.5032
n35351	36.3363|37.6637
n35360	36.4887|37.5113
n35373	36.2363|37.4809
n35374	36.1658|37.4193
n35376	35.6292|37.3895
n35385	35.4265|36.8999
n35387	36.5539|37.4461
n35388	36.4216|37.5784
n35392	36.4716|37.5284
internal_node_36710	36.5822|37.4178
n35406	36.2994|37.7006
internal_node_36769	36.4183|37.5817
n35420	36.3512|37.6488
n35447	27.4736|28.5264
n35448	27.5499|28.4501
n35505	28.6061|29.9528
internal_node_37004	27.5633|28.4367
n35558	24.2524|25.2975
n35614	27.5805|28.4195
n35633	37.841|39.4532
84992+84993	41.8974|43.488
internal_node_37334	20.7745|21.8138
84994	47.9042|49.1698
84999	35.9556|37.5286
84107	35.7638|37.1357
n35661	36.5205|37.4795
n35662	36.2683|37.7317
n35663	36.3697|37.6303
n35667	36.432|37.568
internal_node_37434	36.3711|37.6289
n35677	36.4191|37.5809
n35681	36.4291|37.5709
internal_node_37452	36.5143|37.4857
n35692	33.0239|34.1566
internal_node_37492	36.5422|37.4578
n35695	36.3601|37.6399
1643824	36.4717|37.5283
n35721	36.4385|37.5615
n35722	36.404|37.596
internal_node_37587	36.5793|37.4207
n35732	27.9275|29.216
internal_node_37608	28.901|29.8714
n35736	24.7513|25.2487
n35763	58.5991|60.3011
n35764	61.3145|63.7116
539000	56.174|58.2107
internal_node_37796	46.6165|48.3033
internal_node_37809	61.2263|62.1682
n35806	46.8216|48.4148
n35807	46.0596|48.0931
n35808	51.1237|53.0716
200795	47.4624|48.73
n35810	43.0603|45.0831
n35811	53.8996|56.1004
n35830	50.1292|52.0012
n35831	58.2102|59.941
n35832	51.2239|53.116
n35834	40.352|42.5059
internal_node_37905	50.7643|51.7905
3027942+189775	58.767|60.4757
1297+188787	48.2236|49.5924
n35910	35.5252|37.2369
internal_node_38169	28.6647|29.8812
n35914	29.4262|30.6331
n35915	29.4353|30.6489
n35916	29.3562|30.6829
n35917	30.7464|32.3374
n35918	27.1262|28.4258
n35920	26.9058|28.426
n35946	26.9085|28.2227
n35956	28.2459|29.5244
n35989	29.415|30.7668
n35990	31.508|33.4069
68933+188786	57.6753|58.8878
n36002	63.2173|64.6447
n36003	62.9197|64.1059
n36004	65.8661|67.2955
internal_node_38360	62.2003|63.4148
n36006	58.2074|59.2345
n36007	63.663|64.538
n36009	69.2556|70.0133
n36010	68.8009|69.7678
n36012	71.0477|72.3247
internal_node_38414	59.8097|60.1903
n36031	49.7162|51.0246
n36032	49.9254|51.2075
internal_node_38428	50.4097|51.338
n36034	52.057|53.1168
n36039	47.0129|48.0382
n36043	41.6851|43.6883
n36044	46.3384|48.1321
n36045	39.9565|41.2538
n36046	37.6773|39.3432
n36047	25.21|27.3638
n36050	24.1392|25.3592
117747+200666	24.5368|25.8538
n36052	24.3133|25.5873
n36053	26.31|27.5513
n36056	21.4741|22.7377
n36057	26.0082|27.3787
n36058	22.4354|23.4241
n36060	22.2335|23.3323
n36061	19.9657|21.4096
n36062	22.8822|23.8188
n36064	19.3835|20.5241
n36065	21.7218|22.9727
n36066	21.8801|23.6644
n36069	18.8531|20.4572
n36172	29.2868|30.7132
n36240	27.2603|28.3487
n36298	21.3568|22.5184
internal_node_39038	14.5898|16.1079
n36400	25.6231|27.025
n36508	15.3317|16.6647
n36509	21.5117|22.9693
n36516	13.5269|14.565
n36572	25.279|26.7188
internal_node_39724	25.7039|26.8759
n36575	25.0881|26.246
n36576	24.9829|26.5112
n36582	24.6072|25.3928
n36613	25.7249|26.6204
n36617	24.7723|26.3804
n36623	22.8385|23.7476
n36706	28.5987|29.9942
internal_node_40030	36.1537|37.3422
n36712	35.9529|37.0874
n36716	35.328|36.3658
n36719	36.6657|37.3343
n36720	36.674|37.326
n36723	24.8098|26.0903
n36724	24.9661|26.3868
internal_node_40134	22.5263|23.6006
n36742	15.7291|16.7659
n36743	19.9856|21.0039
n36745	19.6822|20.8006
n36748	19.924|21.0118
n36749	17.6751|18.7613
n36753	21.4609|22.4216
n36755	23.3097|24.0121
n36756	22.4888|23.457
n36807	23.3355|24.3842
n36839	24.4392|25.5608
n36930	20.2174|21.2489
n36931	20.3183|21.461
n36958	16.2027|17.1749
n36977	8.099|8.8202
n36978	14.8836|15.5642
n36981	19.5063|21.252
n36997	8.7107|10.1976
n37024	33.0408|34.1264
n37039	30.614|32.0402
n37040	31.2281|32.7379
n37041	28.3843|29.5684
n37045	30.2277|31.3232
n37047	27.3733|28.4428
n37048	26.0895|27.2648
n37081	25.727|26.7394
n37092	24.716|25.5637
n37186	34.5349|35.7752
internal_node_41030	36.4821|37.5179
n37228	18.2752|19.8369
n37229	22.1315|23.8444
n37232	14.8185|16.55
171550	32.8134|34.1716
171551	30.7401|32.2611
n37255	34.6127|35.9124
n37256	34.9135|35.7834
n37257	33.2832|34.6504
n37259	35.029|36.3497
n37261	36.2872|37.228
n37263	35.9792|36.8593
n37264	35.7134|36.6013
n37265	36.3598|37.368
n37266	36.2906|37.2236
n37267	36.0115|37.0356
internal_node_41265	35.2244|36.3994
n37270	35.8513|37.4057
n37271	35.5895|37.2103
n37272	35.393|37.0651
171552	35.3937|36.5891
n37274	34.5601|35.9965
internal_node_41273	34.1419|35.4507
n37277	36.0141|37.0584
n37278	35.7201|36.64
n37279	35.2854|36.4433
n37280	34.9875|35.9667
n37282	34.9533|36.1207
internal_node_41285	35.1768|36.776
n37285	34.6449|36.1667
n37286	36.2158|37.7842
n37287	36.9241|37.0759
n37294	34.6916|35.8206
n37296	34.8552|36.0164
n37297	34.0842|35.3267
n37298	31.9685|33.273
n37302	36.4815|37.5185
n37303	36.5651|37.4349
n37304	36.5765|37.4235
n37306	36.6791|37.3209
n37307	36.6517|37.3483
n37309	36.3951|37.6049
n37312	35.8731|37.0383
n37313	35.3863|36.4891
n37314	34.861|35.8752
n37315	36.5858|37.4142
n37316	36.4011|37.5989
n37320	36.4865|37.5135
n37321	36.3369|37.6631
n37323	36.3072|37.6928
n37324	36.3229|37.6771
n37326	36.3636|37.6364
internal_node_41413	34.9933|36.6933
internal_node_41421	36.4199|37.5801
n37344	34.5534|35.7857
n37345	31.678|33.2073
n37349	36.4563|37.5437
n37351	36.3295|37.6705
n37357	36.2976|37.7024
n37359	36.5749|37.4251
n37362	36.5498|37.4502
n37363	36.5324|37.4676
n37364	36.5845|37.4155
n37366	36.6078|37.3922
n37367	36.6838|37.3162
n37368	36.6145|37.3855
n37369	35.5631|36.3137
n37370	35.4761|36.4916
n37371	36.2663|37.7337
n37372	35.4104|36.1861
n37373	35.1697|35.7284
n37377	35.4767|36.249
n37384	36.3925|37.6075
n37386	36.5437|37.4563
n37387	32.5821|33.8099
n37388	32.9197|34.0934
2005520	34.7497|36.1579
n37391	36.5228|37.4772
2005525	36.4191|37.5809
n37406	36.3301|37.6699
n37408	36.3728|37.6272
n37409	36.3452|37.6548
n37410	36.2291|37.7709
n37411	36.2751|37.7249
n37412	36.1185|37.8815
n37419	36.5088|37.4912
n37423	36.6558|37.3442
n37427	36.4544|37.5456
n37428	36.3085|37.6915
n37431	36.6926|37.3074
n37436	36.4726|37.5274
n37448	34.3228|35.2324
n37459	26.6337|28.1898
internal_node_41726	35.2808|36.6287
n37462	34.2396|35.9859
n37469	24.0902|25.5293
n37476	33.2079|34.531
n37524	36.2642|37.7358
internal_node_41923	36.3437|37.6563
n37531	36.6197|37.3803
n37532	36.5772|37.4228
n37536	36.4965|37.5035
n37539	20.8153|22.3466
n37541	19.1327|20.2309
n37542	25.2531|26.8032
n37545	24.0544|25.9456
n37636	26.4371|27.839
n37715	14.8724|16.5753
n37803	12.7734|14.0576
