nodes	trait1
root	75.4293378214946
internal_node_4	56.6910825875558
n19795	51.1665233941357
200940+57723+533205	43.3227419552594
1239+186801+91061+1385+3039167+68295+186814+3039168+539003	49.0697127084393
internal_node_13	42.7847839464475
internal_node_18	42.8315924566693
n19801	37.4197943708271
n19802	35.4824021929363
n19803	32.0349168597857
internal_node_24	23.6602591526163
135618+1486721	28.142480464861
1775403	27.3411150365591
135613+1046	27.011286884228
72276	26.5767464877114
internal_node_33	28.050155848513
internal_node_39	30.5507565642887
118969+72273+135617	28.6656894254089
internal_node_43	25.7577777717789
135616	24.6689910482559
255527	26.1262017838156
n19818	28.336918489198
135622+28256+72275	26.117769345827
135620	26.3689881114841
n19821	28.2413315598224
n19823	24.4167620731621
267888	25.9170211737389
n19825	24.335344031994
135624+84642	29.2536546167023
n19827	30.9965317635213
n19828	33.8069688745686
91347+543	33.3286772056453
internal_node_60	31.0171307552791
1903409+1903410+1903412	29.1863024442593
n19833	27.6216122321421
n19834	27.7997850775172
n19835	28.1042598299905
internal_node_73	31.9832389206715
internal_node_84	32.3004224348731
n19840	30.2742424239827
n19841	32.7430988621728
n19842	34.5839950863628
n19843	34.0784215141279
internal_node_92	33.3077520165667
n19847	37
internal_node_137	37
n19864	37
n19865	37
n19878	31.478012564249
n19902	37
n19904	35.4555277161645
internal_node_238	34.6250663214892
n19907	34.0070293008466
n19908	32.2801226355336
n19909	37
n19912	37
n19913	35.2563176895307
n19921	29.0086690620658
n19928	29.5359779363023
n19930	34.7676854995782
n19931	29.1413919413919
n19952	29.2656831073747
n19960	30
n19972	28.8055490242182
n19984	34.0874168876
n19985	35.0966099696193
n19986	33.5237245808063
n20031	29.5325658891245
n20066	27
internal_node_621	26.6803195887347
n20071	27.3033817232082
n20072	27.8391227205882
n20074	27.9924981245311
internal_node_683	26.0601159032427
n20098	26.1610091154964
n20106	26.1701867156413
n20109	26
n20121	27.2805757535822
n20122	27.7344377355896
internal_node_745	29.054579788696
n20132	29.9024195703065
n20137	28.8669615480537
n20139	29.524235891225
n20140	28.6991950285925
n20142	29.7910616127521
n20144	29.7062526083006
n20145	30.1378890949817
n20148	31.2798742138365
n20169	28.767274737424
n20172	27.0763260025873
n20178	26.5796887985758
n20180	26.8645303867403
n20190	31.1819027335946
1903414	32.8056768797152
n20192	35.3524749319911
internal_node_903	37
internal_node_909	37
internal_node_912	37
n20201	37
n20202	37
n20203	37
n20204	37
n20207	37
n20209	37
n20236	37
n20252	37
n20254	37
n20265	37
n20271	37
n20275	37
n20291	37
n20321	34.8506376282024
n20329	28
internal_node_1356	37
n20381	37
internal_node_1381	29.9313105980949
n20391	35.3491131142378
n20392	31.9651347068146
internal_node_1414	29.8412909349786
n20403	28.9976019184652
n20416	33.1216030056356
n20423	34.5826790543959
internal_node_1490	35.2386702587373
n20425	33.626975558752
n20427	35.4057559789218
n20452	28.8147354869581
n20454	27.7247706422018
n20455	30
internal_node_1570	26.1096670344728
83763	37.5074866350556
internal_node_1578	37.9540237510781
135623+641	25.9772987570912
n20478	25.5932794395674
n20479	27.2905199995379
n20480	26.9236147260405
n20481	27.6877151910731
n20483	26.9407230711614
n20488	27.0613390348479
n20489	26.1214026821916
n20490	26.7399165667565
n20494	27.8505503892952
n20495	27.4389744656779
n20504	25.9673913043478
n20506	28
n20513	25.2552838916924
n20518	25.821478944187
n20532	20
n20549	28.0929872735227
n20551	28.1843611641648
n20552	28.746064186602
n20554	29.3336147205327
n20555	28.4717971141233
n20562	28
n20564	28
n20584	26.7888318356868
n20612	28.1099596567725
n20620	25.0215053763441
internal_node_1925	20.1230259001895
n20638	26.4185589474013
n20640	26.5922701702306
n20650	25.353115727003
n20663	26.9517967960745
267890	19.6865511709579
internal_node_2129	22.859396894485
n20719	18.6254563423473
n20720	17.2507430561885
n20722	17.8471749709355
n20723	15.902017242476
n20724	5.79558404558405
n20759	16.5018189550415
n20762	21.3109939759036
n20767	6.20462361119382
n20768	8.12668024439919
n20772	20.7723577235772
n20778	28.099554109649
n20779	33.8657306432604
n20780	33.9961600787388
n20782	36.0511945392491
n20794	13.8039281800556
n20826	17.6014962222004
267894	18.8044090511398
n20828	22.9916267614803
n20830	20.9728651183375
n20831	13.3656010892515
n20864	10
n20866	10
n20867	10
n20871	10
n20872	10
n20880	20.2041613054901
n20883	10.5746691871456
n20937	26.8924787808728
n20938	27.0812620940631
n20944	27.8453360755218
n20946	25.8613230619314
n20947	25.7780624675366
n20950	24.5166422866298
n20952	21.6485771012574
n20973	26.6444830467212
n20974	26.016987830084
n20976	26.0361829848893
n20979	28
n20990	8.07418761496015
internal_node_2757	14.4610314075223
n21014	28.6400105543547
n21017	30.7290236395267
n21019	31.8623504841466
n21047	28
n21048	28
internal_node_2898	19.3349126634529
n21068	19.1197634109308
internal_node_2910	30.7378278574923
n21087	30
n21111	19.7665393084405
n21113	24.1986711001395
n21115	23.5667136454902
n21116	22.0908183632735
n21131	31.2626726592566
internal_node_3071	30.0721664525429
n21136	28.1211420384848
n21137	26.0142267483572
n21140	28.9583337069754
n21147	28
n21168	28
n21169	28
n21200	29.7492906689619
n21205	33.0429055325555
n21245	23.1366469386686
n21306	24.5770440754363
internal_node_3450	24.3941652517414
n21309	23.6782829044224
n21310	24.2541480796139
n21350	23.9111912836403
n21362	22.8667356040817
n21363	28
n21366	23.409680207433
n21397	25.5106412287348
n21440	25.8290548216153
n21441	27.8296662717226
n21442	29.1031489177343
internal_node_3784	29.4405944099246
internal_node_3790	32.7070953662478
n21449	30.2302311657845
n21451	28.3017152221875
n21457	26.6394269788553
n21458	23.3559597777111
n21460	26.4902614385587
n21462	26.7577500115118
n21472	28.8910160846631
n21474	25.5658322428131
n21484	26.0909090909091
n21527	26.0149820750174
n21528	26.1313937118724
n21560	19.12
n21565	32.0545617173524
n21632	28.5712347352706
n21634	28.0552406826854
n21635	28.065489133866
n21637	29.2821454550434
n21638	27.1883668903803
n21652	29.5147679324895
n21682	33.8319467554076
n21705	35.3282555667612
n21710	32.4961995433215
n21711	33.5682508436894
n21712	30.6636151799417
n21727	31.5094786729858
n21763	37
224379+2898533	28.968753091878
n21806	30.0627859155014
n21807	33.6565459850885
n21812	36.1785886526922
n21821	33.7618115579271
n21823	28
n21875	25.7973460343745
internal_node_4683	23.6339946698253
n21900	24.6986589762991
1706375	23.0569281116658
internal_node_4754	20.9073427954494
n21904	28
n21924	14.5122418565042
n21950	25.0809935641149
internal_node_4894	28
n21972	23.4923825895526
n21977	28
n21987	28.8422228427814
internal_node_5071	22.7984927403932
internal_node_5075	28
n22031	16.7049102229656
n22034	25.9577205882353
n22039	32.2223154557553
n22042	34.1579533096708
n22045	33.5188994470685
n22046	32.076404494382
n22114	34.9647137722776
n22115	37
n22141	30
n22144	23.2162940602313
n22145	22.1733389083232
n22152	16.7295345656884
n22153	17.2565987910728
n22154	9.85843334747721
n22159	0
internal_node_5421	19.6131368314064
n22185	15.2164804469274
n22202	25.4145915001204
n22205	31.2693688563588
n22208	20.7294657613437
internal_node_5544	26.9870090404923
n22233	22.6121212121212
n22241	24.4804964468914
internal_node_5649	23.8679367900557
n22244	25
n22251	22.8436253121049
internal_node_5669	25
internal_node_5676	20.3318584070797
n22259	20.9889122251497
n22262	21.4285552750786
n22263	25.0836873215373
n22264	25.5665035599375
n22265	29.1226628780127
internal_node_5705	30
internal_node_5728	22.9281717678559
n22279	28
n22284	24.2781997114422
n22285	20.3230454887622
n22292	9.348725526413
internal_node_5794	20
2887326+468	31.6744836541843
internal_node_5820	29.78628194851
n22309	29.7031018440146
n22311	29.615255169279
n22312	29.4429401912274
n22315	29.069627310935
n22316	28.9749038752055
n22317	29.3405511864097
n22318	29.1877863071372
n22319	28.9517906336088
n22330	29.2411697737493
n22332	29.0329691859089
n22333	30
n22336	29.5287812624057
n22355	28.3655069210625
n22357	29.2422685698076
n22365	28.8847435043304
n22379	29.7441564905801
n22381	29.1353113791979
internal_node_6025	34.1635623892016
n22399	32.7003999612549
n22401	27.5497154939229
n22407	22
n22444	37
n22465	33.9413094672062
n22466	28.3128528418059
568386	28.4880214072601
n22469	28
n22474	28
n22482	28.9359378355088
n22484	28
135615+255526	37.8868902397912
n22519	40.0490480597935
868	36.590800863506
internal_node_6342	36.4512408248864
n22526	35.1517807013982
n22527	32.8242613201035
n22528	37.2833270477118
206389+2008794+75787	29.0496343439415
n22530	29.7227065140486
n22531	30.2639651894521
32003	28.4787867834032
n22533	29.2286428548175
internal_node_6365	30.8445205946658
n22537	32.089328911231
n22538	33.6850719243523
n22539	32.7703971515615
80864	30.661122606004
n22545	28.8849676997219
n22546	27.4130278802601
n22548	25.3031642657498
n22550	22.0238107894866
n22553	20.2394717742257
internal_node_6391	26.5122532098151
n22558	28.8612511831741
n22564	31.4843916456789
n22565	33.235343035343
n22618	18.599348534202
internal_node_6587	28.4035118770335
n22633	27.7848932314148
